sample,time_s,x_in_V,d_in_V,y_out_V,e_out_V
9330,0.933000,-1.102905,-0.809006,-0.787308,0.016800
9331,0.933100,-1.169342,-0.827072,-0.804672,-0.004333
9332,0.933200,-1.229584,-0.844315,-0.820923,0.011917
9333,0.933300,-1.282898,-0.860733,-0.836624,-0.007690
9334,0.933400,-1.328720,-0.876297,-0.851273,0.006958
9335,0.933500,-1.366531,-0.891006,-0.865311,-0.010986
9336,0.933600,-1.395966,-0.904816,-0.878357,0.002060
9337,0.933700,-1.416763,-0.917740,-0.890701,-0.014114
9338,0.933800,-1.428787,-0.929764,-0.902206,-0.002609
9339,0.933900,-1.432022,-0.940872,-0.913208,-0.016556
9340,0.934000,-1.426575,-0.951050,-0.923004,-0.006760
9341,0.934100,-1.412704,-0.960281,-0.932297,-0.018753
9342,0.934200,-1.390747,-0.968582,-0.940369,-0.010681
9343,0.934300,-1.361160,-0.975906,-0.947937,-0.020645
9344,0.934400,-1.324554,-0.982285,-0.954269,-0.014313
9345,0.934500,-1.281570,-0.987686,-0.960114,-0.022171
9346,0.934600,-1.232986,-0.992111,-0.964722,-0.017563
9347,0.934700,-1.179611,-0.995560,-0.968826,-0.023285
9348,0.934800,-1.122360,-0.998016,-0.972061,-0.020050
9349,0.934900,-1.062164,-0.999496,-0.974411,-0.023605
9350,0.935000,-1.000000,-1.000000,-0.975891,-0.022125
9351,0.935100,-0.936829,-0.999496,-0.976486,-0.023514
9352,0.935200,-0.873672,-0.998016,-0.976181,-0.023819
9353,0.935300,-0.811493,-0.995560,-0.974960,-0.023056
9354,0.935400,-0.751236,-0.992111,-0.972839,-0.025177
9355,0.935500,-0.693787,-0.987686,-0.969910,-0.022202
9356,0.935600,-0.639999,-0.982285,-0.965927,-0.026184
9357,0.935700,-0.590652,-0.975906,-0.961197,-0.021088
9358,0.935800,-0.546417,-0.968582,-0.955338,-0.026947
9359,0.935900,-0.507874,-0.960281,-0.948746,-0.019836
9360,0.936000,-0.475525,-0.951050,-0.941055,-0.027527
9361,0.936100,-0.449722,-0.940872,-0.932480,-0.018570
9362,0.936200,-0.430756,-0.929764,-0.922974,-0.028076
9363,0.936300,-0.418732,-0.917740,-0.912430,-0.017334
9364,0.936400,-0.413681,-0.904816,-0.900970,-0.028793
9365,0.936500,-0.415466,-0.891006,-0.888367,-0.016449
9366,0.936600,-0.423889,-0.876297,-0.874985,-0.029831
9367,0.936700,-0.438568,-0.860733,-0.860291,-0.016006
9368,0.936800,-0.459061,-0.844315,-0.844986,-0.031311
9369,0.936900,-0.484802,-0.827072,-0.828369,-0.015945
9370,0.937000,-0.515121,-0.809006,-0.811142,-0.033173
9371,0.937100,-0.549271,-0.790146,-0.792648,-0.016357
9372,0.937200,-0.586441,-0.770508,-0.773590,-0.035416
9373,0.937300,-0.625763,-0.750107,-0.753281,-0.017227
9374,0.937400,-0.666290,-0.728958,-0.732498,-0.038010
9375,0.937500,-0.707092,-0.707092,-0.710495,-0.018463
9376,0.937600,-0.747208,-0.684540,-0.688065,-0.040894
9377,0.937700,-0.785645,-0.661301,-0.664474,-0.020065
9378,0.937800,-0.821472,-0.637421,-0.640549,-0.043991
9379,0.937900,-0.853775,-0.612900,-0.615509,-0.021912
9380,0.938000,-0.881668,-0.587784,-0.590240,-0.047180
9381,0.938100,-0.904343,-0.562073,-0.563904,-0.023880
9382,0.938200,-0.921082,-0.535812,-0.537430,-0.050354
9383,0.938300,-0.931198,-0.509033,-0.509949,-0.025864
9384,0.938400,-0.934158,-0.481750,-0.482468,-0.053345
9385,0.938500,-0.929504,-0.453979,-0.454041,-0.027710
9386,0.938600,-0.916916,-0.425766,-0.425720,-0.056030
9387,0.938700,-0.896149,-0.397141,-0.396515,-0.029251
9388,0.938800,-0.867126,-0.368118,-0.367615,-0.058151
9389,0.938900,-0.829880,-0.338730,-0.337875,-0.030243
9390,0.939000,-0.784531,-0.309006,-0.308685,-0.059433
9391,0.939100,-0.731400,-0.278976,-0.278702,-0.030304
9392,0.939200,-0.670853,-0.248688,-0.249268,-0.059738
9393,0.939300,-0.603394,-0.218140,-0.219086,-0.029602
9394,0.939400,-0.529648,-0.187378,-0.189545,-0.059143
9395,0.939500,-0.450317,-0.156433,-0.159256,-0.028122
9396,0.939600,-0.366196,-0.125320,-0.129715,-0.057663
9397,0.939700,-0.278168,-0.094101,-0.099442,-0.025879
9398,0.939800,-0.187134,-0.062790,-0.069977,-0.055344
9399,0.939900,-0.094070,-0.031403,-0.039795,-0.022995
9400,0.940000,0.000000,0.000000,-0.010468,-0.052322
9401,0.940100,0.094070,0.031403,0.019547,-0.019547
9402,0.940200,0.187134,0.062790,0.048691,-0.048691
9403,0.940300,0.278168,0.094101,0.078476,-0.015686
9404,0.940400,0.366196,0.125320,0.107376,-0.044586
9405,0.940500,0.450317,0.156433,0.136932,-0.011612
9406,0.940600,0.529648,0.187378,0.165604,-0.040283
9407,0.940700,0.603394,0.218140,0.194885,-0.007507
9408,0.940800,0.670853,0.248688,0.223328,-0.035950
9409,0.940900,0.731400,0.278976,0.252319,-0.003632
9410,0.941000,0.784531,0.309006,0.280472,-0.031784
9411,0.941100,0.829880,0.338730,0.309219,-0.000214
9412,0.941200,0.867126,0.368118,0.337051,-0.028046
9413,0.941300,0.896149,0.397141,0.365295,0.002823
9414,0.941400,0.916916,0.425766,0.392731,-0.024612
9415,0.941500,0.929504,0.453979,0.420380,0.005386
9416,0.941600,0.934158,0.481750,0.447327,-0.021561
9417,0.941700,0.931198,0.509033,0.474304,0.007446
9418,0.941800,0.921082,0.535812,0.500641,-0.018890
9419,0.941900,0.904343,0.562073,0.526840,0.008972
9420,0.942000,0.881668,0.587784,0.552536,-0.016724
9421,0.942100,0.853775,0.612900,0.577835,0.009949
9422,0.942200,0.821472,0.637421,0.602646,-0.014862
9423,0.942300,0.785645,0.661301,0.627563,0.009857
9424,0.942400,0.747208,0.684540,0.651321,-0.013901
9425,0.942500,0.707092,0.707092,0.675110,0.009430
9426,0.942600,0.666290,0.728958,0.697693,-0.013153
9427,0.942700,0.625763,0.750107,0.720230,0.008728
9428,0.942800,0.586441,0.770508,0.741501,-0.012543
9429,0.942900,0.549271,0.790146,0.762665,0.007843
9430,0.943000,0.515121,0.809006,0.782501,-0.011993
9431,0.943100,0.484802,0.827072,0.802170,0.006836
9432,0.943200,0.459061,0.844315,0.820419,-0.011414
9433,0.943300,0.438568,0.860733,0.838470,0.005844
9434,0.943400,0.423889,0.876297,0.855042,-0.010727
9435,0.943500,0.415466,0.891006,0.871353,0.004944
9436,0.943600,0.413681,0.904816,0.886093,-0.009796
9437,0.943700,0.418732,0.917740,0.900543,0.004272
9438,0.943800,0.430756,0.929764,0.913376,-0.008560
9439,0.943900,0.449722,0.940872,0.925858,0.003906
9440,0.944000,0.475525,0.951050,0.936691,-0.006927
9441,0.944100,0.507874,0.960281,0.947113,0.003937
9442,0.944200,0.546417,0.968582,0.955841,-0.004791
9443,0.944300,0.590652,0.975906,0.964157,0.004425
9444,0.944400,0.639999,0.982285,0.970734,-0.002151
9445,0.944500,0.693787,0.987686,0.976852,0.005432
9446,0.944600,0.751236,0.992111,0.981247,0.001038
9447,0.944700,0.811493,0.995560,0.985168,0.006943
9448,0.944800,0.873672,0.998016,0.987335,0.004776
9449,0.944900,0.936829,0.999496,0.989044,0.008972
9450,0.945000,0.999985,1.000000,0.989014,0.009003
9451,0.945100,1.062164,0.999496,0.988510,0.011490
9452,0.945200,1.122360,0.998016,0.986298,0.013702
9453,0.945300,1.179611,0.995560,0.983627,0.014389
9454,0.945400,1.232986,0.992111,0.979279,0.018738
9455,0.945500,1.281570,0.987686,0.974487,0.017624
9456,0.945600,1.324554,0.982285,0.968658,0.023453
9457,0.945700,1.361160,0.975906,0.961807,0.020477
9458,0.945800,1.390747,0.968582,0.953979,0.028305
9459,0.945900,1.412704,0.960281,0.945160,0.023422
9460,0.946000,1.426575,0.951050,0.935394,0.033188
9461,0.946100,1.432022,0.940872,0.924713,0.026337
9462,0.946200,1.428787,0.929764,0.913132,0.037918
9463,0.946300,1.416763,0.917740,0.900681,0.029083
9464,0.946400,1.395966,0.904816,0.887405,0.042358
9465,0.946500,1.366531,0.891006,0.873291,0.031525
9466,0.946600,1.328720,0.876297,0.858414,0.046402
9467,0.946700,1.282898,0.860733,0.842758,0.033539
9468,0.946800,1.229584,0.844315,0.826508,0.049789
9469,0.946900,1.169342,0.827072,0.809464,0.034851
9470,0.947000,1.102905,0.809006,0.791901,0.052414
9471,0.947100,1.031021,0.790146,0.773636,0.035370
9472,0.947200,0.954575,0.770508,0.755020,0.053986
9473,0.947300,0.874451,0.750107,0.735580,0.034927
9474,0.947400,0.791626,0.728958,0.715866,0.054642
9475,0.947500,0.707092,0.707092,0.695328,0.033630
9476,0.947600,0.621872,0.684540,0.674728,0.054230
9477,0.947700,0.536957,0.661301,0.653122,0.031418
9478,0.947800,0.453354,0.637421,0.631546,0.052994
9479,0.947900,0.372025,0.612900,0.608948,0.028473
9480,0.948000,0.293884,0.587784,0.586365,0.051056
9481,0.948100,0.219803,0.562073,0.562729,0.025055
9482,0.948200,0.150558,0.535812,0.539154,0.048630
9483,0.948300,0.086868,0.509033,0.514465,0.021347
9484,0.948400,0.029327,0.481750,0.489838,0.045975
9485,0.948500,-0.021530,0.453979,0.464050,0.017700
9486,0.948600,-0.065353,0.425766,0.438370,0.043381
9487,0.948700,-0.101852,0.397141,0.411514,0.014252
9488,0.948800,-0.130875,0.368118,0.384796,0.040970
9489,0.948900,-0.152405,0.338730,0.356918,0.011200
9490,0.949000,-0.166504,0.309006,0.329193,0.038925
9491,0.949100,-0.173416,0.278976,0.300308,0.008698
9492,0.949200,-0.173462,0.248688,0.271591,0.037415
9493,0.949300,-0.167099,0.218140,0.241608,0.007080
9494,0.949400,-0.154892,0.187378,0.212051,0.036636
9495,0.949500,-0.137451,0.156433,0.181351,0.006027
9496,0.949600,-0.115540,0.125320,0.150894,0.036484
9497,0.949700,-0.089951,0.094101,0.119629,0.005692
9498,0.949800,-0.061554,0.062790,0.088623,0.036697
9499,0.949900,-0.031250,0.031403,0.056900,0.005890
9500,0.950000,0.000000,0.000000,0.025528,0.037262
9501,0.950100,0.031250,-0.031403,-0.006439,0.006439
9502,0.950200,0.061554,-0.062790,-0.038010,0.038010
9503,0.950300,0.089951,-0.094101,-0.070099,0.007309
9504,0.950400,0.115540,-0.125320,-0.101685,0.038895
9505,0.950500,0.137451,-0.156433,-0.133682,0.008362
9506,0.950600,0.154892,-0.187378,-0.165085,0.039764
9507,0.950700,0.167099,-0.218140,-0.196838,0.009460
9508,0.950800,0.173462,-0.248688,-0.227890,0.040512
9509,0.950900,0.173416,-0.278976,-0.259186,0.010498
9510,0.951000,0.166504,-0.309006,-0.289703,0.041016
9511,0.951100,0.152405,-0.338730,-0.320374,0.011368
9512,0.951200,0.130875,-0.368118,-0.350174,0.041168
9513,0.951300,0.101852,-0.397141,-0.380035,0.011917
9514,0.951400,0.065353,-0.425766,-0.408936,0.040817
9515,0.951500,0.021530,-0.453979,-0.437820,0.012054
9516,0.951600,-0.029327,-0.481750,-0.465668,0.039902
9517,0.951700,-0.086868,-0.509033,-0.493439,0.011688
9518,0.951800,-0.150558,-0.535812,-0.520096,0.038345
9519,0.951900,-0.219803,-0.562073,-0.546616,0.010803
9520,0.952000,-0.293884,-0.587784,-0.571960,0.036148
9521,0.952100,-0.372025,-0.612900,-0.597122,0.009338
9522,0.952200,-0.453354,-0.637421,-0.621078,0.033295
9523,0.952300,-0.536957,-0.661301,-0.644775,0.007355
9524,0.952400,-0.621872,-0.684540,-0.667267,0.029846
9525,0.952500,-0.707092,-0.707092,-0.689453,0.004913
9526,0.952600,-0.791626,-0.728958,-0.710434,0.025894
9527,0.952700,-0.874451,-0.750107,-0.731049,0.002090
9528,0.952800,-0.954575,-0.770508,-0.750488,0.021530
9529,0.952900,-1.031021,-0.790146,-0.769485,-0.001022
9530,0.953000,-1.102905,-0.809006,-0.787338,0.016830
9531,0.953100,-1.169342,-0.827072,-0.804703,-0.004303
9532,0.953200,-1.229584,-0.844315,-0.820953,0.011948
9533,0.953300,-1.282898,-0.860733,-0.836655,-0.007660
9534,0.953400,-1.328720,-0.876297,-0.851303,0.006989
9535,0.953500,-1.366531,-0.891006,-0.865341,-0.010956
9536,0.953600,-1.395966,-0.904816,-0.878387,0.002090
9537,0.953700,-1.416763,-0.917740,-0.890747,-0.014069
9538,0.953800,-1.428787,-0.929764,-0.902237,-0.002579
9539,0.953900,-1.432022,-0.940872,-0.913254,-0.016510
9540,0.954000,-1.426575,-0.951050,-0.923035,-0.006729
9541,0.954100,-1.412704,-0.960281,-0.932327,-0.018723
9542,0.954200,-1.390747,-0.968582,-0.940399,-0.010651
9543,0.954300,-1.361160,-0.975906,-0.947968,-0.020615
9544,0.954400,-1.324554,-0.982285,-0.954315,-0.014267
9545,0.954500,-1.281570,-0.987686,-0.960159,-0.022125
9546,0.954600,-1.232986,-0.992111,-0.964752,-0.017532
9547,0.954700,-1.179611,-0.995560,-0.968857,-0.023254
9548,0.954800,-1.122360,-0.998016,-0.972107,-0.020004
9549,0.954900,-1.062164,-0.999496,-0.974457,-0.023560
9550,0.955000,-1.000000,-1.000000,-0.975937,-0.022079
9551,0.955100,-0.936829,-0.999496,-0.976532,-0.023468
9552,0.955200,-0.873672,-0.998016,-0.976212,-0.023788
9553,0.955300,-0.811493,-0.995560,-0.975006,-0.023010
9554,0.955400,-0.751236,-0.992111,-0.972885,-0.025131
9555,0.955500,-0.693787,-0.987686,-0.969940,-0.022171
9556,0.955600,-0.639999,-0.982285,-0.965958,-0.026154
9557,0.955700,-0.590652,-0.975906,-0.961243,-0.021042
9558,0.955800,-0.546417,-0.968582,-0.955368,-0.026917
9559,0.955900,-0.507874,-0.960281,-0.948761,-0.019821
9560,0.956000,-0.475525,-0.951050,-0.941055,-0.027527
9561,0.956100,-0.449722,-0.940872,-0.932480,-0.018570
9562,0.956200,-0.430756,-0.929764,-0.922958,-0.028091
9563,0.956300,-0.418732,-0.917740,-0.912415,-0.017349
9564,0.956400,-0.413681,-0.904816,-0.900970,-0.028793
9565,0.956500,-0.415466,-0.891006,-0.888367,-0.016449
9566,0.956600,-0.423889,-0.876297,-0.874969,-0.029846
9567,0.956700,-0.438568,-0.860733,-0.860291,-0.016006
9568,0.956800,-0.459061,-0.844315,-0.844971,-0.031326
9569,0.956900,-0.484802,-0.827072,-0.828354,-0.015961
9570,0.957000,-0.515121,-0.809006,-0.811142,-0.033173
9571,0.957100,-0.549271,-0.790146,-0.792633,-0.016373
9572,0.957200,-0.586441,-0.770508,-0.773590,-0.035416
9573,0.957300,-0.625763,-0.750107,-0.753281,-0.017227
9574,0.957400,-0.666290,-0.728958,-0.732483,-0.038025
9575,0.957500,-0.707092,-0.707092,-0.710480,-0.018478
9576,0.957600,-0.747208,-0.684540,-0.688049,-0.040909
9577,0.957700,-0.785645,-0.661301,-0.664459,-0.020081
9578,0.957800,-0.821472,-0.637421,-0.640549,-0.043991
9579,0.957900,-0.853775,-0.612900,-0.615494,-0.021927
9580,0.958000,-0.881668,-0.587784,-0.590225,-0.047195
9581,0.958100,-0.904343,-0.562073,-0.563889,-0.023895
9582,0.958200,-0.921082,-0.535812,-0.537415,-0.050369
9583,0.958300,-0.931198,-0.509033,-0.509933,-0.025879
9584,0.958400,-0.934158,-0.481750,-0.482452,-0.053360
9585,0.958500,-0.929504,-0.453979,-0.454025,-0.027725
9586,0.958600,-0.916916,-0.425766,-0.425690,-0.056061
9587,0.958700,-0.896149,-0.397141,-0.396500,-0.029266
9588,0.958800,-0.867126,-0.368118,-0.367584,-0.058182
9589,0.958900,-0.829880,-0.338730,-0.337860,-0.030258
9590,0.959000,-0.784531,-0.309006,-0.308670,-0.059448
9591,0.959100,-0.731400,-0.278976,-0.278687,-0.030319
9592,0.959200,-0.670853,-0.248688,-0.249252,-0.059753
9593,0.959300,-0.603394,-0.218140,-0.219070,-0.029617
9594,0.959400,-0.529648,-0.187378,-0.189529,-0.059158
9595,0.959500,-0.450317,-0.156433,-0.159241,-0.028137
9596,0.959600,-0.366196,-0.125320,-0.129700,-0.057678
9597,0.959700,-0.278168,-0.094101,-0.099411,-0.025909
9598,0.959800,-0.187134,-0.062790,-0.069962,-0.055359
9599,0.959900,-0.094070,-0.031403,-0.039780,-0.023010
9600,0.960000,0.000000,0.000000,-0.010452,-0.052338
9601,0.960100,0.094070,0.031403,0.019547,-0.019547
9602,0.960200,0.187134,0.062790,0.048691,-0.048691
9603,0.960300,0.278168,0.094101,0.078491,-0.015701
9604,0.960400,0.366196,0.125320,0.107391,-0.044601
9605,0.960500,0.450317,0.156433,0.136932,-0.011612
9606,0.960600,0.529648,0.187378,0.165619,-0.040298
9607,0.960700,0.603394,0.218140,0.194901,-0.007523
9608,0.960800,0.670853,0.248688,0.223328,-0.035950
9609,0.960900,0.731400,0.278976,0.252335,-0.003647
9610,0.961000,0.784531,0.309006,0.280472,-0.031784
9611,0.961100,0.829880,0.338730,0.309235,-0.000229
9612,0.961200,0.867126,0.368118,0.337051,-0.028046
9613,0.961300,0.896149,0.397141,0.365295,0.002823
9614,0.961400,0.916916,0.425766,0.392746,-0.024628
9615,0.961500,0.929504,0.453979,0.420395,0.005371
9616,0.961600,0.934158,0.481750,0.447327,-0.021561
9617,0.961700,0.931198,0.509033,0.474304,0.007446
9618,0.961800,0.921082,0.535812,0.500641,-0.018890
9619,0.961900,0.904343,0.562073,0.526840,0.008972
9620,0.962000,0.881668,0.587784,0.552521,-0.016708
9621,0.962100,0.853775,0.612900,0.577835,0.009949
9622,0.962200,0.821472,0.637421,0.602646,-0.014862
9623,0.962300,0.785645,0.661301,0.627563,0.009857
9624,0.962400,0.747208,0.684540,0.651321,-0.013901
9625,0.962500,0.707092,0.707092,0.675110,0.009430
9626,0.962600,0.666290,0.728958,0.697678,-0.013138
9627,0.962700,0.625763,0.750107,0.720230,0.008728
9628,0.962800,0.586441,0.770508,0.741486,-0.012527
9629,0.962900,0.549271,0.790146,0.762665,0.007843
9630,0.963000,0.515121,0.809006,0.782486,-0.011978
9631,0.963100,0.484802,0.827072,0.802170,0.006836
9632,0.963200,0.459061,0.844315,0.820419,-0.011414
9633,0.963300,0.438568,0.860733,0.838470,0.005844
9634,0.963400,0.423889,0.876297,0.855042,-0.010727
9635,0.963500,0.415466,0.891006,0.871338,0.004959
9636,0.963600,0.413681,0.904816,0.886093,-0.009796
9637,0.963700,0.418732,0.917740,0.900543,0.004272
9638,0.963800,0.430756,0.929764,0.913376,-0.008560
9639,0.963900,0.449722,0.940872,0.925858,0.003906
9640,0.964000,0.475525,0.951050,0.936676,-0.006912
9641,0.964100,0.507874,0.960281,0.947113,0.003937
9642,0.964200,0.546417,0.968582,0.955841,-0.004791
9643,0.964300,0.590652,0.975906,0.964157,0.004425
9644,0.964400,0.639999,0.982285,0.970734,-0.002151
9645,0.964500,0.693787,0.987686,0.976852,0.005432
9646,0.964600,0.751236,0.992111,0.981247,0.001038
9647,0.964700,0.811493,0.995560,0.985168,0.006943
9648,0.964800,0.873672,0.998016,0.987350,0.004761
9649,0.964900,0.936829,0.999496,0.989044,0.008972
9650,0.965000,0.999985,1.000000,0.989014,0.009003
9651,0.965100,1.062164,0.999496,0.988510,0.011490
9652,0.965200,1.122360,0.998016,0.986313,0.013687
9653,0.965300,1.179611,0.995560,0.983627,0.014389
9654,0.965400,1.232986,0.992111,0.979279,0.018738
9655,0.965500,1.281570,0.987686,0.974487,0.017624
9656,0.965600,1.324554,0.982285,0.968658,0.023453
9657,0.965700,1.361160,0.975906,0.961823,0.020462
9658,0.965800,1.390747,0.968582,0.953979,0.028305
9659,0.965900,1.412704,0.960281,0.945160,0.023422
9660,0.966000,1.426575,0.951050,0.935410,0.033173
9661,0.966100,1.432022,0.940872,0.924713,0.026337
9662,0.966200,1.428787,0.929764,0.913132,0.037918
9663,0.966300,1.416763,0.917740,0.900696,0.029068
9664,0.966400,1.395966,0.904816,0.887405,0.042358
9665,0.966500,1.366531,0.891006,0.873291,0.031525
9666,0.966600,1.328720,0.876297,0.858398,0.046417
9667,0.966700,1.282898,0.860733,0.842758,0.033539
9668,0.966800,1.229584,0.844315,0.826508,0.049789
9669,0.966900,1.169342,0.827072,0.809464,0.034851
9670,0.967000,1.102905,0.809006,0.791901,0.052414
9671,0.967100,1.031021,0.790146,0.773636,0.035370
9672,0.967200,0.954575,0.770508,0.755020,0.053986
9673,0.967300,0.874451,0.750107,0.735580,0.034927
9674,0.967400,0.791626,0.728958,0.715866,0.054642
9675,0.967500,0.707092,0.707092,0.695328,0.033630
9676,0.967600,0.621872,0.684540,0.674713,0.054245
9677,0.967700,0.536957,0.661301,0.653122,0.031418
9678,0.967800,0.453354,0.637421,0.631546,0.052994
9679,0.967900,0.372025,0.612900,0.608948,0.028473
9680,0.968000,0.293884,0.587784,0.586365,0.051056
9681,0.968100,0.219803,0.562073,0.562729,0.025055
9682,0.968200,0.150558,0.535812,0.539139,0.048645
9683,0.968300,0.086868,0.509033,0.514465,0.021347
9684,0.968400,0.029327,0.481750,0.489822,0.045990
9685,0.968500,-0.021530,0.453979,0.464050,0.017700
9686,0.968600,-0.065353,0.425766,0.438370,0.043381
9687,0.968700,-0.101852,0.397141,0.411499,0.014267
9688,0.968800,-0.130875,0.368118,0.384796,0.040970
9689,0.968900,-0.152405,0.338730,0.356918,0.011200
9690,0.969000,-0.166504,0.309006,0.329193,0.038925
9691,0.969100,-0.173416,0.278976,0.300308,0.008698
9692,0.969200,-0.173462,0.248688,0.271591,0.037415
9693,0.969300,-0.167099,0.218140,0.241608,0.007080
9694,0.969400,-0.154892,0.187378,0.212051,0.036636
9695,0.969500,-0.137451,0.156433,0.181351,0.006027
9696,0.969600,-0.115540,0.125320,0.150909,0.036469
9697,0.969700,-0.089951,0.094101,0.119629,0.005692
9698,0.969800,-0.061554,0.062790,0.088623,0.036697
9699,0.969900,-0.031250,0.031403,0.056915,0.005875
9700,0.970000,0.000000,0.000000,0.025543,0.037247
9701,0.970100,0.031250,-0.031403,-0.006439,0.006439
9702,0.970200,0.061554,-0.062790,-0.038010,0.038010
9703,0.970300,0.089951,-0.094101,-0.070084,0.007294
9704,0.970400,0.115540,-0.125320,-0.101669,0.038879
9705,0.970500,0.137451,-0.156433,-0.133667,0.008347
9706,0.970600,0.154892,-0.187378,-0.165085,0.039764
9707,0.970700,0.167099,-0.218140,-0.196823,0.009445
9708,0.970800,0.173462,-0.248688,-0.227890,0.040512
9709,0.970900,0.173416,-0.278976,-0.259171,0.010483
9710,0.971000,0.166504,-0.309006,-0.289703,0.041016
9711,0.971100,0.152405,-0.338730,-0.320374,0.011368
9712,0.971200,0.130875,-0.368118,-0.350174,0.041168
9713,0.971300,0.101852,-0.397141,-0.380035,0.011917
9714,0.971400,0.065353,-0.425766,-0.408936,0.040817
9715,0.971500,0.021530,-0.453979,-0.437820,0.012054
9716,0.971600,-0.029327,-0.481750,-0.465668,0.039902
9717,0.971700,-0.086868,-0.509033,-0.493439,0.011688
9718,0.971800,-0.150558,-0.535812,-0.520096,0.038345
9719,0.971900,-0.219803,-0.562073,-0.546616,0.010803
9720,0.972000,-0.293884,-0.587784,-0.571976,0.036163
9721,0.972100,-0.372025,-0.612900,-0.597122,0.009338
9722,0.972200,-0.453354,-0.637421,-0.621078,0.033295
9723,0.972300,-0.536957,-0.661301,-0.644791,0.007370
9724,0.972400,-0.621872,-0.684540,-0.667282,0.029861
9725,0.972500,-0.707092,-0.707092,-0.689468,0.004929
9726,0.972600,-0.791626,-0.728958,-0.710449,0.025909
9727,0.972700,-0.874451,-0.750107,-0.731064,0.002106
9728,0.972800,-0.954575,-0.770508,-0.750488,0.021530
9729,0.972900,-1.031021,-0.790146,-0.769501,-0.001007
